user_id,movie_id,rating,timestamp
130,1649,3.0,2006-02-03 21:52:40
130,120,5.0,2006-02-03 16:54:50
130,453,3.5,2006-06-07 01:38:45
130,10950,3.5,2006-02-03 21:50:16
130,6440,1.0,2006-06-07 01:38:06
130,150,3.5,2006-02-03 21:46:49
130,8346,3.0,2006-02-03 20:57:27
130,557,4.0,2006-02-03 20:21:52
130,1894,4.0,2006-02-03 20:21:24
130,2501,3.5,2006-02-03 20:21:32
130,180,2.5,2006-02-03 20:47:49
130,12921,4.0,2006-02-03 21:38:35
130,1672,3.5,2006-02-03 20:14:51
130,672,4.0,2006-02-03 20:55:40
130,121,4.0,2006-02-03 16:54:46
130,455,4.0,2006-02-03 21:39:35
130,13370,4.0,2006-02-03 20:20:20
130,36658,4.0,2006-02-03 20:16:41
130,604,3.5,2006-02-03 20:54:40
130,12,3.0,2006-02-03 20:10:33
130,9654,3.5,2006-02-03 21:54:54
130,290,3.5,2006-02-03 22:05:27
130,22,4.5,2006-02-03 16:52:34
130,10999,3.0,2006-02-03 21:50:01
130,5653,4.0,2006-02-03 21:45:09
130,11475,4.0,2006-02-03 21:51:08
130,11832,4.0,2006-02-03 22:05:12
130,4543,3.0,2006-02-03 21:51:52
130,605,2.0,2006-02-03 21:55:06
130,8619,3.0,2006-02-03 20:33:03
130,860,4.0,2006-02-03 21:32:13
130,122,5.0,2006-02-03 16:50:55
130,11708,3.0,2006-02-03 22:00:44
130,1487,1.0,2006-02-03 20:26:50
130,11548,4.0,2006-02-03 21:26:55
130,673,4.0,2006-02-03 21:31:39
130,8193,4.0,2006-02-23 19:44:33
130,23378,3.5,2006-02-03 22:06:47
130,558,3.0,2006-02-03 20:30:09
130,2048,3.0,2006-02-03 21:46:55
130,2502,3.0,2006-02-03 20:26:42
130,4176,3.5,2006-02-03 21:35:15
130,9806,4.0,2006-02-03 20:09:33
130,866,4.0,2006-02-03 21:28:02
130,1895,4.0,2006-02-03 21:38:46
130,272,3.0,2006-02-03 20:18:25
130,9005,0.5,2006-02-03 21:32:52
130,411,5.0,2006-02-03 20:29:59
131,110,5.0,2001-06-11 04:37:49
131,108,5.0,2001-06-11 04:46:20
131,888,3.0,2001-06-10 02:01:54
131,13,5.0,2001-06-10 02:03:15
131,274,5.0,2001-06-11 04:44:26
131,32513,5.0,2001-06-11 21:10:16
131,1600,4.0,2001-06-11 04:44:26
131,387,3.0,2001-06-11 04:44:26
131,137,4.0,2001-06-11 04:48:50
131,143,5.0,2001-06-11 21:00:41
131,606,4.0,2001-06-10 02:01:54
131,857,5.0,2001-06-11 04:46:20
131,637,5.0,2001-06-11 21:10:16
131,666,4.0,2001-06-11 04:46:20
131,1934,5.0,2001-06-11 21:10:16
131,1885,3.0,2001-06-10 02:03:15
131,1893,4.0,2001-06-10 02:01:05
131,817,3.0,2001-06-10 02:11:58
131,2275,2.0,2001-06-10 02:14:44
131,104,3.0,2001-06-11 04:46:20
131,9473,2.0,2001-06-11 21:18:56
131,2105,3.0,2001-06-10 02:11:58
131,2667,4.0,2001-06-10 02:12:32
131,745,5.0,2001-06-11 21:18:17
131,913,3.0,2001-06-11 21:18:56
131,14,4.0,2001-06-11 04:46:20
131,492,5.0,2001-06-10 02:12:32
131,8872,2.0,2001-06-11 21:10:41
131,11004,4.0,2001-06-11 04:00:12
131,462,5.0,2001-06-10 02:13:57
131,10641,3.0,2001-06-10 02:11:58
131,20438,3.0,2001-06-11 04:00:12
131,786,4.0,2001-06-11 04:00:12
131,71,5.0,2001-06-11 04:00:12
131,4327,3.0,2001-06-10 02:13:25
131,9678,1.0,2001-06-11 04:01:48
131,8871,2.0,2001-06-11 21:16:22
131,10481,3.0,2001-06-11 04:01:21
131,3981,4.0,2001-06-11 04:01:21
131,1493,3.0,2001-06-11 04:01:21
131,21355,2.0,2001-06-11 04:00:12
131,1900,4.0,2001-06-11 04:00:12
131,634,5.0,2001-06-12 05:47:59
131,676,3.0,2001-06-12 05:47:59
132,27793,4.0,2010-09-02 08:02:38
132,414,3.5,2010-09-23 12:29:25
132,680,4.5,2010-09-16 17:01:35
132,13,4.5,2010-09-16 17:01:37
132,8587,3.0,2010-09-24 07:10:08
132,1637,2.0,2010-09-24 07:09:45
132,581,3.5,2010-09-16 17:02:09
132,274,3.5,2010-09-16 17:01:48
132,10020,3.0,2010-09-24 07:10:14
132,9305,5.0,2010-09-03 10:15:12
132,105,2.5,2010-09-24 07:09:58
132,21334,4.5,2010-09-03 10:14:46
132,857,2.5,2010-09-23 12:29:21
132,16081,4.0,2010-09-02 08:00:26
132,4011,4.0,2010-09-10 15:33:27
132,666,4.5,2010-09-02 13:59:31
132,11545,5.0,2010-09-03 10:26:34
132,603,3.5,2010-09-23 12:29:28
132,1075,5.0,2010-09-03 10:23:49
132,492,5.0,2010-09-18 08:09:51
132,128,5.0,2010-09-18 08:09:06
132,99,5.0,2010-09-16 17:40:27
132,11176,4.0,2010-09-02 07:52:29
132,17078,5.0,2010-09-02 08:31:30
132,243,5.0,2010-09-02 10:29:14
132,479,1.5,2010-09-02 07:55:00
132,146,4.0,2010-09-23 12:29:37
132,808,2.5,2010-09-23 12:30:57
132,26813,5.0,2011-01-29 07:37:24
132,9081,3.5,2011-01-29 07:28:46
132,43774,4.5,2010-09-02 09:25:25
132,8342,5.0,2011-01-29 07:35:59
132,194,4.5,2010-09-02 10:04:30
132,9428,5.0,2010-09-03 10:24:46
132,480,4.5,2010-09-02 07:57:01
132,9685,4.5,2010-11-01 15:02:57
132,64,4.0,2010-09-02 09:53:37
132,2757,5.0,2010-09-02 10:25:29
132,8392,5.0,2010-09-18 08:08:30
132,4912,5.0,2011-01-29 07:28:56
132,598,4.0,2010-09-02 09:23:04
132,14633,4.5,2010-09-02 08:53:48
132,54580,4.0,2010-09-02 09:55:36
132,153,4.5,2010-09-02 10:01:50
132,2056,4.5,2011-01-29 07:36:18
132,49689,4.5,2010-09-03 10:16:18
132,876,4.5,2010-09-02 08:02:31
132,4291,5.0,2010-09-02 10:29:48
132,113,4.5,2010-09-02 09:53:32
132,1599,5.0,2010-09-18 08:04:57
132,9675,4.0,2010-09-16 17:03:33
132,3716,5.0,2010-09-02 10:29:02
132,43423,2.5,2010-09-04 06:16:24
132,363,4.0,2010-09-02 10:00:25
132,3509,3.5,2010-09-23 11:37:01
132,421,5.0,2010-09-02 07:54:39
132,10707,4.5,2010-09-02 10:25:21
132,20128,4.5,2010-09-16 17:33:27
132,67,4.5,2010-09-02 09:29:50
132,14226,4.0,2010-09-02 09:14:20
132,582,4.5,2010-09-02 09:23:19
132,219,4.0,2010-09-02 09:54:54
132,773,5.0,2010-09-02 10:24:57
132,300,5.0,2010-09-02 09:30:00
132,1417,4.0,2010-09-02 09:54:17
132,1378,3.5,2010-09-02 08:29:08
132,2062,4.0,2010-09-23 11:26:54
132,4977,5.0,2010-09-14 20:39:33
132,8748,4.0,2010-09-14 20:38:29
132,4538,5.0,2010-09-02 10:26:21
132,2011,5.0,2010-09-02 09:24:26
132,2014,5.0,2010-09-02 10:00:04
132,13998,4.0,2010-09-02 08:45:06
132,7326,4.0,2010-09-02 10:25:57
132,5259,5.0,2010-09-02 09:22:48
132,7973,3.5,2010-09-04 06:16:06
132,10681,3.5,2010-09-23 11:24:27
132,4944,4.5,2010-09-10 15:32:07
132,12429,5.0,2010-09-02 08:28:36
132,14836,5.0,2010-09-18 08:10:25
132,16804,4.5,2010-09-02 14:00:34
132,19255,5.0,2010-09-03 10:28:36
132,13090,3.5,2010-09-02 08:30:13
132,14160,4.0,2010-09-02 10:25:05
132,19913,4.5,2010-09-02 09:17:59
132,12573,4.5,2010-09-02 09:26:44
132,24238,5.0,2010-09-02 09:25:41
132,10315,5.0,2010-09-02 09:25:33
132,21575,5.0,2010-09-03 10:15:31
132,31175,5.0,2010-09-02 09:36:23
132,19311,4.5,2010-09-24 13:35:51
132,27583,4.5,2010-09-02 08:50:05
132,27205,3.5,2011-01-29 07:26:07
132,22538,4.5,2010-09-16 17:35:06
133,807,2.5,2014-11-16 14:10:36
133,197,2.5,2014-11-16 14:10:58
133,103,0.5,2014-11-16 15:27:56
133,76,1.0,2014-11-16 14:36:00
133,1024,1.0,2014-11-16 14:41:47
133,680,4.0,2014-11-16 14:11:04
133,278,2.5,2014-11-16 14:07:31
133,13,3.5,2014-11-16 14:11:32
133,9479,2.5,2014-11-16 14:54:53
133,274,0.5,2014-11-16 14:10:32
133,10020,2.5,2014-11-16 19:38:28
133,532,0.5,2014-11-16 15:36:08
133,289,2.5,2014-11-16 15:29:11
133,630,2.0,2014-11-16 15:36:04
133,433,3.0,2014-11-16 14:57:17
133,583,2.0,2014-11-16 19:39:19
133,88,1.5,2014-11-16 19:35:08
133,531,0.5,2014-11-16 15:36:00
133,11216,5.0,2014-11-16 15:31:46
133,510,3.5,2014-11-16 14:11:39
133,85,0.5,2014-11-16 14:07:41
133,595,5.0,2014-11-16 15:23:02
133,600,0.5,2014-11-16 19:45:23
133,343,3.0,2014-11-16 14:22:39
133,37247,2.0,2014-11-16 15:28:03
133,235,5.0,2014-11-16 14:11:00
133,137,2.0,2014-11-16 14:11:51
133,105,2.5,2014-11-16 14:10:40
133,1633,2.0,2014-11-16 14:56:34
133,2323,1.0,2014-11-16 15:29:46
133,145,2.0,2014-11-16 14:41:07
133,7863,1.5,2014-11-16 14:34:19
133,18,0.5,2014-11-16 15:04:25
133,782,1.5,2014-11-16 14:50:33
133,489,4.0,2014-11-16 14:11:54
133,115,0.5,2014-11-16 19:44:34
133,2898,0.5,2014-11-16 14:50:15
133,1878,2.0,2014-11-16 14:57:05
133,2108,2.5,2014-11-16 14:22:45
133,9340,2.0,2014-11-16 14:54:03
133,10144,4.0,2014-11-16 15:35:56
133,10693,1.0,2014-11-16 15:36:58
133,11319,2.0,2014-11-16 15:36:22
133,10882,1.0,2014-11-16 15:36:27
133,12159,3.5,2014-11-16 15:24:53
133,637,4.0,2014-11-16 15:30:32
133,73,3.0,2014-11-16 14:11:25
133,104,0.5,2014-11-16 19:37:38
133,873,2.0,2014-11-16 14:57:09
133,745,0.5,2014-11-16 14:10:45
133,9377,2.0,2014-11-16 14:11:41
133,2457,3.0,2014-11-16 19:39:03
133,550,3.0,2014-11-16 14:49:09
133,11004,0.5,2014-11-16 15:04:11
133,786,2.0,2014-11-16 14:40:01
133,641,0.5,2014-11-16 14:13:35
133,4327,1.0,2014-11-16 15:30:54
133,671,4.0,2014-11-16 15:29:22
133,194,3.0,2014-11-16 14:11:53
133,9428,4.0,2014-11-16 15:38:46
133,120,0.5,2014-11-16 15:34:16
133,425,0.5,2014-11-16 15:29:07
133,4147,1.0,2014-11-16 15:12:18
133,575,2.5,2014-11-16 14:34:23
133,672,4.0,2014-11-16 15:27:47
133,590,2.0,2014-11-16 15:09:29
133,455,0.5,2014-11-16 15:29:05
133,11293,3.5,2014-11-16 14:35:55
133,24,0.5,2014-11-16 15:27:49
133,470,1.5,2014-11-16 15:04:33
133,11634,2.0,2014-11-16 14:44:49
133,11986,1.5,2014-11-16 15:14:56
133,587,0.5,2014-11-16 14:36:59
133,1954,2.5,2014-11-16 15:08:02
133,338,0.5,2014-11-16 14:27:32
133,553,4.0,2014-11-16 14:35:00
133,673,4.0,2014-11-16 14:50:57
133,9372,0.5,2014-11-16 15:17:15
133,11036,3.0,2014-11-16 14:40:05
133,80,0.5,2014-11-16 14:25:53
133,866,4.0,2014-11-16 14:45:22
133,3716,0.5,2014-11-16 15:14:15
133,2841,2.0,2014-11-16 14:39:51
133,70,3.5,2014-11-16 14:30:56
133,421,2.0,2014-11-16 15:30:00
133,1640,4.0,2014-11-16 15:38:54
133,340,1.0,2014-11-16 14:47:07
133,142,0.5,2014-11-16 15:08:49
133,4348,3.0,2014-11-16 14:32:55
133,674,4.0,2014-11-16 15:28:32
133,69,1.5,2014-11-16 19:44:04
133,11421,3.5,2014-11-16 14:38:27
133,411,1.0,2014-11-16 15:30:20
133,2117,3.0,2014-11-16 14:35:14
133,58,2.0,2014-11-16 15:29:13
133,773,1.5,2014-11-16 14:24:49
133,1164,1.0,2014-11-16 15:13:11
133,1402,2.0,2014-11-16 14:41:23
133,7859,1.0,2014-11-16 15:13:01
133,300,3.0,2014-11-16 15:37:16
133,1417,0.5,2014-11-16 14:12:55
133,5723,3.5,2014-11-16 19:47:02
133,675,4.0,2014-11-16 15:27:45
133,5915,3.0,2014-11-16 19:38:57
133,4538,4.0,2014-11-16 15:25:42
133,2011,3.0,2014-11-16 19:40:54
133,5708,1.5,2014-11-16 14:42:33
133,7326,5.0,2014-11-16 14:32:02
133,7350,2.0,2014-11-16 15:32:17
133,8321,4.0,2014-11-16 14:28:47
133,14748,4.0,2014-11-16 14:58:14
133,10681,0.5,2014-11-16 14:11:35
133,5038,0.5,2014-11-16 15:17:00
133,6972,4.5,2014-11-16 15:24:22
133,10139,2.0,2014-11-16 14:32:22
133,13223,2.0,2014-11-16 14:15:21
133,8276,2.0,2014-11-16 15:04:47
133,11321,4.5,2014-11-16 15:10:51
133,4922,2.0,2014-11-16 15:16:54
133,15584,4.0,2014-11-16 19:40:22
133,16869,5.0,2014-11-16 14:14:05
133,19913,4.5,2014-11-16 15:29:01
133,767,4.0,2014-11-16 15:27:58
133,24238,3.0,2014-11-16 14:22:29
133,22947,0.5,2014-11-16 14:48:07
133,25793,0.5,2014-11-16 15:17:33
133,22881,4.0,2014-11-16 14:32:33
133,28178,5.0,2014-11-16 14:51:51
133,20504,1.5,2014-11-16 15:34:32
133,27205,1.0,2014-11-16 15:27:00
133,42188,4.0,2014-11-16 15:10:01
133,44115,4.0,2014-11-16 19:39:09
133,44214,3.0,2014-11-16 14:26:44
133,12444,4.0,2014-11-16 14:29:17
133,44264,0.5,2014-11-16 15:27:34
133,38684,2.5,2014-11-16 19:45:04
133,37405,3.5,2014-11-16 15:25:09
133,1865,0.5,2014-11-16 15:32:40
133,59436,1.5,2014-11-16 15:30:25
133,12445,4.0,2014-11-16 15:27:27
133,50014,3.0,2014-11-16 14:24:20
133,60308,0.5,2014-11-16 15:35:27
133,40807,2.5,2014-11-16 14:30:04
133,44826,2.5,2014-11-16 15:08:56
133,70160,1.0,2014-11-16 15:29:15
133,74465,1.5,2014-11-16 14:55:35
133,77338,2.5,2014-11-16 15:30:35
133,83666,4.0,2014-11-16 14:15:24
133,1930,0.5,2014-11-16 15:29:28
133,84892,2.5,2014-11-16 15:39:38
133,68734,3.0,2014-11-16 15:27:41
133,82693,2.5,2014-11-16 15:31:30
133,87827,4.5,2014-11-16 14:35:45
133,86837,3.0,2014-11-16 19:37:51
133,97630,4.0,2014-11-16 15:32:56
133,68718,3.5,2014-11-16 15:26:57
133,109421,1.5,2014-11-16 15:31:43
133,132344,4.0,2014-11-16 14:27:39
133,137182,1.0,2014-11-16 15:12:47
133,147773,4.5,2014-11-16 15:32:00
133,156700,4.0,2014-11-16 19:35:31
133,127373,3.0,2014-11-16 15:15:40
133,136795,0.5,2014-11-16 19:37:16
133,122906,2.5,2014-11-16 14:27:45
133,49047,2.0,2014-11-16 15:33:59
133,146233,3.0,2014-11-16 15:30:14
133,152532,4.0,2014-11-16 14:08:17
133,205220,4.5,2014-11-16 19:40:56
133,203833,5.0,2014-11-16 15:19:07
133,106646,2.5,2014-11-16 14:08:52
133,168672,1.0,2014-11-16 15:35:14
133,152601,4.0,2014-11-16 19:35:20
133,140823,2.0,2014-11-16 14:08:48
133,91551,5.0,2014-11-16 15:21:32
133,120467,2.0,2014-11-16 14:08:11
133,157353,0.5,2014-11-16 14:09:15
133,85350,2.5,2014-11-16 14:08:06
133,9742,0.5,2014-11-16 19:42:45
134,862,3.5,2013-02-19 03:34:36
134,8844,4.5,2013-02-19 03:50:55
134,11862,1.0,2013-02-19 03:22:42
134,710,4.0,2013-02-19 03:49:04
134,524,4.0,2013-02-19 03:52:49
134,9273,2.0,2013-02-19 03:51:16
134,902,5.0,2013-02-19 03:32:15
134,63,4.5,2013-02-19 03:25:18
134,687,4.0,2013-02-19 03:50:41
134,9603,3.5,2013-02-19 03:49:51
134,807,4.5,2013-02-19 03:39:27
134,197,3.0,2013-02-19 03:47:33
134,11000,5.0,2013-02-19 03:50:10
134,9737,1.0,2013-02-19 03:23:02
134,414,3.0,2013-02-19 03:56:22
134,1572,4.0,2013-02-19 03:56:18
134,9348,2.0,2013-02-19 03:22:45
134,2292,3.0,2013-02-19 03:39:21
134,8467,2.5,2013-02-19 03:48:45
134,628,4.0,2013-02-19 03:49:30
134,11,3.5,2013-02-19 03:42:26
134,6950,4.5,2013-02-19 03:49:40
134,101,5.0,2013-02-19 03:40:27
134,680,4.5,2013-02-19 03:40:54
134,11450,4.0,2013-02-19 03:51:23
134,2164,4.5,2013-02-19 03:48:37
134,11395,2.5,2013-02-19 03:53:49
134,278,4.0,2013-02-19 03:44:56
134,9905,4.5,2013-02-19 04:06:20
134,193,4.0,2013-02-19 03:49:21
134,236,4.0,2013-02-19 03:23:10
134,3049,2.5,2013-02-19 03:48:09
134,9331,4.0,2013-02-19 03:48:53
134,13,4.0,2013-02-19 03:44:29
134,8587,3.0,2013-02-19 03:56:15
134,854,2.0,2013-02-19 03:56:25
134,1637,3.5,2013-02-19 03:48:11
134,11566,4.0,2013-02-19 03:52:20
134,5503,4.5,2013-02-19 03:47:38
134,329,5.0,2013-02-19 03:33:49
134,9593,2.0,2013-02-19 03:22:31
134,2320,3.0,2013-02-19 03:22:52
134,788,4.0,2013-02-19 03:48:34
134,858,3.5,2013-02-19 03:49:19
134,78,5.0,2013-02-19 03:41:29
134,9479,5.0,2013-02-19 03:38:39
134,10057,2.0,2013-02-19 03:22:48
134,771,2.5,2013-02-19 03:49:28
134,251,3.5,2013-02-19 03:49:14
134,812,3.0,2013-02-19 03:47:56
134,280,5.0,2013-02-19 03:39:13
134,268,4.0,2013-02-19 03:47:45
134,274,5.0,2013-02-19 03:44:11
134,10020,3.0,2013-02-19 03:48:24
134,114,3.0,2013-02-19 03:48:47
134,275,4.5,2013-02-19 03:48:03
134,954,4.5,2013-02-19 03:48:14
134,8866,4.0,2013-02-19 03:53:54
134,664,4.5,2013-02-19 03:48:27
134,627,4.5,2013-02-19 03:41:27
134,602,4.5,2013-02-19 03:47:41
134,239,3.0,2013-02-19 03:38:32
134,62,4.0,2013-02-19 03:26:32
134,3529,2.5,2013-02-19 03:42:01
134,562,3.5,2013-02-19 03:41:55
134,11159,4.5,2013-02-19 03:44:08
134,252,5.0,2013-02-19 03:49:11
134,623,5.0,2013-02-19 03:28:22
134,583,5.0,2013-02-19 03:40:20
134,11386,3.5,2013-02-19 03:23:08
134,601,4.0,2013-02-19 03:48:50
134,744,3.0,2013-02-19 03:51:32
134,2756,4.0,2013-02-19 03:37:59
134,762,5.0,2013-02-19 03:30:34
134,892,4.5,2013-02-19 03:40:58
134,510,4.5,2013-02-19 03:45:38
134,1891,4.5,2013-02-19 03:41:33
134,2493,4.0,2013-02-19 03:40:41
134,85,5.0,2013-02-19 03:41:57
134,68,4.5,2013-02-19 03:42:03
134,679,5.0,2013-02-19 03:29:08
134,185,4.0,2013-02-19 03:42:06
134,28,3.0,2013-02-19 03:50:47
134,1892,4.5,2013-02-19 03:40:31
134,348,4.5,2013-02-19 03:29:01
134,766,4.0,2013-02-19 03:38:34
134,539,4.5,2013-02-19 03:52:22
134,525,4.0,2013-02-19 03:47:18
134,600,2.5,2013-02-19 03:51:28
134,387,2.5,2013-02-19 03:22:35
134,218,5.0,2013-02-19 03:42:28
134,9665,2.0,2013-02-19 03:23:04
134,207,3.5,2013-02-19 03:52:01
134,37247,4.0,2013-02-19 03:53:46
134,9322,5.0,2013-02-19 03:46:06
134,13667,4.0,2013-02-19 04:05:55
134,694,4.5,2013-02-19 03:41:05
134,235,4.0,2013-02-19 03:51:47
134,765,3.5,2013-02-19 03:38:53
134,137,3.5,2013-02-19 03:38:27
134,105,4.0,2013-02-19 03:40:36
134,8009,3.0,2013-02-19 03:33:39
134,3034,5.0,2013-02-19 03:39:17
134,2640,5.0,2013-02-19 03:33:35
134,89,5.0,2013-02-19 03:29:31
134,639,3.0,2013-02-19 03:34:16
134,7340,4.5,2013-02-19 03:58:06
134,794,4.0,2013-02-19 03:58:04
134,199,4.0,2013-02-19 03:51:56
134,1573,4.0,2013-02-19 03:54:36
134,154,4.0,2013-02-19 03:41:15
134,168,4.0,2013-02-19 03:22:25
134,621,2.5,2013-02-19 03:53:39
134,578,4.5,2013-02-19 03:51:12
134,75,4.5,2013-02-19 03:52:57
134,378,4.5,2013-02-19 03:39:58
134,4232,4.5,2013-02-19 03:53:03
134,816,4.0,2013-02-19 03:50:35
134,18,4.5,2013-02-19 03:39:10
134,754,3.5,2013-02-19 03:52:36
134,607,4.5,2013-02-19 03:48:29
134,686,3.5,2013-02-19 03:51:38
134,1669,4.0,2013-02-19 03:51:21
134,2649,4.0,2013-02-19 03:39:31
134,782,4.0,2013-02-19 03:52:41
134,10890,4.5,2013-02-19 04:07:23
134,563,4.0,2013-02-19 03:54:49
134,597,3.0,2013-02-19 03:48:31
134,2666,4.5,2013-02-19 03:40:04
134,95,3.0,2013-02-19 03:50:51
134,473,4.0,2013-02-19 04:09:58
134,544,5.0,2013-02-19 03:50:05
134,380,4.0,2013-02-19 03:49:55
134,2108,4.0,2013-02-19 03:33:18
134,609,5.0,2013-02-19 03:39:49
134,9552,4.5,2013-02-19 03:40:51
134,941,4.0,2013-02-19 03:53:10
134,942,3.0,2013-02-19 03:22:28
134,9340,4.5,2013-02-19 03:33:34
134,19,4.0,2013-02-19 03:42:19
134,165,3.5,2013-02-19 03:52:14
134,196,3.5,2013-02-19 03:51:46
134,9354,3.0,2013-02-19 03:52:55
134,11974,3.0,2013-02-19 03:24:30
134,2619,3.0,2013-02-19 03:23:06
134,6471,4.0,2013-02-19 04:06:09
134,87,5.0,2013-02-19 03:29:34
134,396,5.0,2013-02-19 03:43:55
134,15144,4.5,2013-02-19 04:09:15
134,805,4.0,2013-02-19 03:45:56
134,4011,5.0,2013-02-19 03:28:09
134,1091,3.5,2013-02-19 03:40:03
134,10403,4.0,2013-02-19 03:34:02
134,162,4.5,2013-02-19 03:38:24
134,10377,4.0,2013-02-19 03:54:54
134,4437,4.0,2013-02-19 03:26:41
134,9487,3.0,2013-02-19 03:51:34
134,111794,3.0,2013-02-19 03:26:22
134,1542,4.0,2013-02-19 03:37:51
134,15256,4.5,2013-02-19 03:26:27
134,8769,4.5,2013-02-19 03:32:38
134,603,4.0,2013-02-19 03:42:17
134,4951,3.0,2013-02-19 03:24:51
134,9430,4.0,2013-02-19 04:08:37
134,9451,5.0,2013-02-19 04:09:36
134,564,3.5,2013-02-19 03:53:06
134,1893,4.0,2013-02-19 03:49:00
134,1924,4.0,2013-02-19 03:54:07
134,11549,4.0,2013-02-19 03:58:11
134,817,5.0,2013-02-19 03:50:02
134,104,4.5,2013-02-19 03:53:35
134,2667,4.5,2013-02-19 03:51:54
134,620,4.5,2013-02-19 03:34:25
134,745,4.5,2013-02-19 03:42:23
134,813,4.5,2013-02-19 03:34:31
134,2280,3.5,2013-02-19 03:52:07
134,850,4.5,2013-02-19 03:44:27
134,14,4.0,2013-02-19 03:48:01
134,861,4.5,2013-02-19 03:51:51
134,9377,5.0,2013-02-19 03:41:13
134,658,4.5,2013-02-19 03:34:39
134,550,4.0,2013-02-19 03:39:53
134,5548,4.0,2013-02-19 04:05:45
134,856,4.5,2013-02-19 03:51:00
134,492,4.5,2013-02-19 03:40:14
134,1621,4.5,2013-02-19 03:34:10
134,1832,4.0,2013-02-19 03:53:57
134,2668,4.5,2013-02-19 04:01:03
134,596,3.0,2013-02-19 03:45:31
134,10998,4.0,2013-02-19 03:22:58
134,863,3.5,2013-02-19 03:38:49
134,926,4.5,2013-02-19 03:22:37
134,8872,4.0,2013-02-19 04:05:47
134,840,4.5,2013-02-19 03:40:49
134,2291,4.5,2013-02-19 03:59:07
134,1700,4.0,2013-02-19 03:39:45
134,106,4.5,2013-02-19 03:38:57
134,10468,5.0,2013-02-19 03:27:08
134,10242,4.5,2013-02-19 04:04:55
134,11977,4.5,2013-02-19 04:09:53
134,98,3.0,2013-02-19 03:37:54
134,955,4.0,2013-02-19 03:53:17
134,11072,4.5,2013-02-19 03:34:33
134,985,4.5,2013-02-19 03:59:52
134,9659,4.5,2013-02-19 04:05:19
134,8810,5.0,2013-02-19 03:39:35
134,7443,3.5,2013-02-19 03:53:44
134,36657,4.5,2013-02-19 03:49:48
134,37136,4.5,2013-02-19 04:06:15
134,1597,3.5,2013-02-19 03:54:32
134,4327,3.0,2013-02-19 03:53:28
134,107,4.0,2013-02-19 03:38:46
134,134,5.0,2013-02-19 03:38:54
134,1900,4.0,2013-02-19 03:53:14
134,1547,4.5,2013-02-19 04:00:35
134,77,5.0,2013-02-19 03:40:37
134,111,4.0,2013-02-19 03:39:07
134,808,4.0,2013-02-19 03:34:05
134,9397,5.0,2013-02-19 03:29:50
134,18988,4.5,2013-02-19 03:43:37
134,1933,4.5,2013-02-19 03:58:08
134,13550,4.5,2013-02-19 03:59:50
134,141,4.5,2013-02-19 03:39:25
134,585,3.0,2013-02-19 03:33:54
134,671,4.0,2013-02-19 03:54:17
134,161,4.5,2013-02-19 03:51:02
134,194,5.0,2013-02-19 03:39:05
134,9428,4.5,2013-02-19 04:10:11
134,120,3.0,2013-02-19 03:37:56
134,12149,4.0,2013-02-19 03:59:16
134,557,4.5,2013-02-19 03:50:58
134,1894,4.0,2013-02-19 03:54:22
134,2501,5.0,2013-02-19 03:33:13
134,180,4.5,2013-02-19 03:50:32
134,9357,4.5,2013-02-19 04:04:29
134,4108,4.5,2013-02-19 03:31:16
134,1672,5.0,2013-02-19 03:31:28
134,121,3.0,2013-02-19 03:37:49
134,8996,4.5,2013-02-19 03:46:03
134,2832,5.0,2013-02-19 04:00:01
134,36658,5.0,2013-02-19 03:34:17
134,604,4.0,2013-02-19 03:54:10
134,12,3.0,2013-02-19 03:33:30
134,9902,4.0,2013-02-19 03:30:04
134,584,3.0,2013-02-19 03:26:19
134,170,4.5,2013-02-19 03:27:15
134,22,3.0,2013-02-19 03:33:57
134,9707,4.5,2013-02-19 04:01:11
134,4543,5.0,2013-02-19 03:30:43
134,24,5.0,2013-02-19 04:12:47
134,483,4.5,2013-02-19 04:13:40
134,11519,3.5,2013-02-19 03:26:03
134,122,3.0,2013-02-19 03:37:47
134,393,5.0,2013-02-19 03:39:33
134,10096,1.5,2013-02-19 03:25:37
134,11548,3.5,2013-02-19 03:24:39
134,9372,4.0,2013-02-19 04:05:42
134,395,4.0,2013-02-19 03:59:46
134,747,4.5,2013-02-19 03:38:43
134,14337,4.5,2013-02-19 04:06:18
134,4553,4.5,2013-02-19 04:04:06
134,9806,3.0,2013-02-19 03:34:29
134,36763,3.5,2013-02-19 03:24:27
134,7453,5.0,2013-02-19 03:30:58
134,272,3.0,2013-02-19 03:38:13
134,16320,5.0,2013-02-19 03:30:21
134,9392,5.0,2013-02-19 03:28:51
134,1417,5.0,2013-02-19 03:32:28
134,1422,4.0,2013-02-19 03:33:28
134,9693,4.5,2013-02-19 03:40:17
134,36557,4.5,2013-02-19 03:33:21
134,4638,4.0,2013-02-19 03:38:29
134,1562,4.5,2013-02-19 03:27:18
134,10288,4.5,2013-02-19 03:59:54
134,3021,5.0,2013-02-19 03:25:46
134,2503,4.5,2013-02-19 03:33:15
134,6977,4.0,2013-02-19 03:39:56
134,13885,2.5,2013-02-19 03:59:37
134,8321,4.5,2013-02-19 04:08:22
134,155,2.5,2013-02-19 03:38:19
134,1726,4.5,2013-02-19 03:33:47
134,14784,4.5,2013-02-19 04:05:30
134,217,4.0,2013-02-19 03:29:28
134,10681,3.0,2013-02-19 03:34:13
